NL_Query,Label
What was the change in Price-to-Book (P/B) Ratio from Q2 2023 to Q3 2023?,1
It is requested to provide was current assets higher in q1 2024 or q2 2024?,1
Contrast Investing Cash Flow in Q1 2023 and Q2 2023.,1
Give me the difference in Investing Cash Flow between 2022 and 2023.,1
Could you please was current assets higher in 2021 or 2023?,1
Compare Financial Assets in 2022 and 2023.,1
It is requested to provide how did operating profit (ebit) change from 2022 to 2023?,1
How did Capital Gearing Ratio change from 2021 to 2023?,1
What was the change in Inventories from 2023 to 2024?,1
EBITDA comparison between 2021 and 2023.,1
Give me the difference in Earnings Per Share (EPS) between 2023 and 2024.,1
Could you please how did dividend payout ratio change from 2022 to 2023?,1
Could you please give me the difference in ebitda between q1 2023 and q2 2023.,1
Earnings Per Share (EPS) comparison between 2023 and 2024.,1
Could you please please compare the cost of goods sold (cogs) for q1 2023 versus q2 2023.,1
Could you please how did interest coverage ratio change from q4 2023 to q1 2024?,1
Please compare the Investing Cash Flow for 2023 versus 2024.,1
It is requested to provide please compare the inventories for q1 2023 versus q2 2023.,1
Give me the difference in Operating Profit (EBIT) between 2023 and 2024.,1
Was Gross Profit higher in Q4 2023 or Q1 2024?,1
Could you please give me the difference in gross profit between q3 2023 and q4 2023.,1
Contrast Investing Cash Flow in 2021 and 2023.,1
Cost of Goods Sold (COGS) comparison between 2023 and 2024.,1
Could you please compare operating profit (ebit) in q1 2024 and q2 2024.,1
It is requested to provide compare gross profit in q1 2024 and q2 2024.,1
It is requested to provide please compare the financial assets for 2023 versus 2024.,1
Could you please please compare the operating profit (ebit) for q3 2023 versus q4 2023.,1
How did Assets change from Q1 2023 to Q2 2023?,1
Could you please give me the difference in return on capital employed (roce) between q1 2024 and q2 2024.,1
Could you please what was the change in capital gearing ratio from 2022 to 2023?,1
What was the change in Assets from Q1 2024 to Q2 2024?,1
Could you please please compare the investing cash flow for q2 2023 versus q3 2023.,1
What was the change in Earnings Per Share (EPS) from Q1 2023 to Q2 2023?,1
It is requested to provide compare investing cash flow in q3 2023 and q4 2023.,1
It is requested to provide please compare the price-to-earnings (p/e) ratio for 2023 versus 2024.,1
Give me the difference in EBITDA between Q3 2023 and Q4 2023.,1
How did EBITDA change from Q1 2024 to Q2 2024?,1
What was the change in Inventories from Q3 2023 to Q4 2023?,1
Was Gross Profit higher in 2023 or 2024?,1
It is requested to provide was deferred tax liabilities higher in 2022 or 2023?,1
It is requested to provide please compare the ebitda for q1 2023 versus q2 2023.,1
Could you please what was the change in investment property from q3 2023 to q4 2023?,1
How did Cost of Goods Sold (COGS) variation from 2023 to 2024?,1
How did Price-to-Earnings (P/E) Ratio variation from Q3 2023 to Q4 2023?,1
What was the change in Assets from 2023 to 2024?,1
Was Deferred Tax Liabilities higher in Q2 2023 or Q3 2023?,1
Could you please compare price-to-earnings (p/e) ratio in q3 2023 and q4 2023.,1
Contrast Operating Profit (EBIT) in Q4 2023 and Q1 2024.,1
How did Cost of Goods Sold (COGS) variation from Q1 2023 to Q2 2023?,1
Could you please how did operating profit (ebit) change from 2023 to 2024?,1
Was Gross Profit higher in Q2 2023 or Q3 2023?,1
It is requested to provide compare ebitda in 2023 and 2024.,1
It is requested to provide compare return on capital employed (roce) in 2023 and 2024.,1
What was the variation in Price-to-Book (P/B) Ratio from Q1 2023 to Q2 2023?,1
It is requested to provide was operating cash flow higher in 2021 or 2023?,1
How did Gross Profit variation from Q4 2023 to Q1 2024?,1
Give me the difference in Dividend Payout Ratio between Q4 2023 and Q1 2024.,1
How did Operating Cash Flow change from 2023 to 2024?,1
Could you please how did financial assets change from 2021 to 2023?,1
Could you please what was the change in current assets from 2022 to 2023?,1
It is requested to provide how did price-to-earnings (p/e) ratio change from 2023 to 2024?,1
It is requested to provide compare inventories in q2 2023 and q3 2023.,1
Could you please how did investment property change from q4 2023 to q1 2024?,1
Inventories comparison between 2022 and 2023.,1
Gross Profit comparison between Q3 2023 and Q4 2023.,1
Could you please what was the change in investment property from 2023 to 2024?,1
It is requested to provide was investing cash flow higher in q1 2024 or q2 2024?,1
How did Price-to-Earnings (P/E) Ratio change from Q1 2024 to Q2 2024?,1
What was the variation in Investing Cash Flow from 2023 to 2024?,1
How did Deferred Tax Liabilities variation from Q2 2023 to Q3 2023?,1
What was the variation in Operating Profit (EBIT) from Q1 2024 to Q2 2024?,1
Could you please was earnings per share (eps) higher in q3 2023 or q4 2023?,1
Please compare the Operating Profit (EBIT) for Q2 2023 versus Q3 2023.,1
Give me the difference in Financial Assets between 2023 and 2024.,1
It is requested to provide give me the difference in cash ratio between 2021 and 2023.,1
Operating Profit (EBIT) comparison between 2022 and 2023.,1
It is requested to provide gross profit comparison between q1 2023 and q2 2023.,1
Could you please what was the change in capital gearing ratio from q1 2024 to q2 2024?,1
It is requested to provide compare financial assets in q3 2023 and q4 2023.,1
Could you please compare investing cash flow in q1 2023 and q2 2023.,1
How did Cash Ratio variation from Q3 2023 to Q4 2023?,1
It is requested to provide what was the change in cash ratio from 2023 to 2024?,1
Could you please operating profit (ebit) comparison between 2022 and 2023.,1
Contrast EBITDA in Q4 2023 and Q1 2024.,1
Compare Deferred Tax Liabilities in 2022 and 2023.,1
Investing Cash Flow comparison between Q2 2023 and Q3 2023.,1
Payables Turnover Q1 2023 v/s Q1 2024 - which one is better?,1
How did Interest Coverage Ratio variation from Q1 2024 to Q2 2024?,1
Capital Gearing Ratio comparison between Q1 2023 and Q2 2023.,1
It is requested to provide was gross profit higher in q3 2023 or q4 2023?,1
It is requested to provide how did interest coverage ratio change from 2021 to 2023?,1
It is requested to provide ebitda comparison between q1 2024 and q2 2024.,1
Could you please assets comparison between q1 2023 and q2 2023.,1
How did Gross Profit variation from 2023 to 2024?,1
Could you please how did investing cash flow change from 2022 to 2023?,1
How did Interest Coverage Ratio variation from Q1 2023 to Q2 2023?,1
Was Earnings Per Share (EPS) higher in 2021 or 2023?,1
It is requested to provide what was the change in inventories from q1 2024 to q2 2024?,1
Could you please give me the difference in assets between q1 2023 and q2 2023.,1
How did Return on Capital Employed (ROCE) variation from 2023 to 2024?,1
How did Operating Cash Flow change from 2021 to 2023?,1
Could you please give me the difference in return on capital employed (roce) between q2 2023 and q3 2023.,1
Give me the difference in Cost of Goods Sold (COGS) between 2023 and 2024.,1
Could you please how did operating cash flow change from 2021 to 2023?,1
Compare Earnings Per Share (EPS) in Q3 2023 and Q4 2023.,1
What was the change in Gross Profit from Q4 2023 to Q1 2024?,1
How did Gross Profit change from 2022 to 2023?,1
Could you please was return on capital employed (roce) higher in q1 2024 or q2 2024?,1
How did EBITDA change from 2021 to 2023?,1
Could you please what was the change in financial assets from q3 2023 to q4 2023?,1
It is requested to provide was capital gearing ratio higher in q4 2023 or q1 2024?,1
How did Earnings Per Share (EPS) change from 2023 to 2024?,1
It is requested to provide please compare the interest coverage ratio for q4 2023 versus q1 2024.,1
Was Current Assets higher in Q1 2023 or Q2 2023?,1
How did Inventories change from Q3 2023 to Q4 2023?,1
It is requested to provide give me the difference in dividend payout ratio between q3 2023 and q4 2023.,1
It is requested to provide how did cost of goods sold (cogs) change from 2022 to 2023?,1
Could you please please compare the financial assets for 2022 versus 2023.,1
What was the variation in Interest Coverage Ratio from Q1 2023 to Q2 2023?,1
Compare Operating Profit (EBIT) in 2023 and 2024.,1
Was Operating Cash Flow higher in Q3 2023 or Q4 2023?,1
It is requested to provide what was the change in deferred tax liabilities from 2022 to 2023?,1
Return on Capital Employed (ROCE) comparison between Q2 2023 and Q3 2023.,1
Could you please was return on capital employed (roce) higher in 2022 or 2023?,1
Could you please what was the change in inventories from q1 2023 to q2 2023?,1
It is requested to provide give me the difference in cash ratio between q1 2023 and q2 2023.,1
Could you please was ebitda higher in q1 2024 or q2 2024?,1
Please compare the Price-to-Book (P/B) Ratio for 2022 versus 2023.,1
Could you please compare current assets in q1 2023 and q2 2023.,1
It is requested to provide give me the difference in deferred tax liabilities between q1 2023 and q2 2023.,1
Please compare the Price-to-Book (P/B) Ratio for Q3 2023 versus Q4 2023.,1
Could you please compare ebitda in q3 2023 and q4 2023.,1
Give me the difference in Assets between Q1 2024 and Q2 2024.,1
It is requested to provide give me the difference in inventories between q3 2023 and q4 2023.,1
It is requested to provide what was the change in cash ratio from 2022 to 2023?,1
It is requested to provide compare investing cash flow in 2021 and 2023.,1
Could you please operating profit (ebit) comparison between q4 2023 and q1 2024.,1
It is requested to provide please compare the investing cash flow for q2 2023 versus q3 2023.,1
What was the variation in Dividend Payout Ratio from Q1 2024 to Q2 2024?,1
Could you please what was the change in capital gearing ratio from q3 2023 to q4 2023?,1
Could you please compare price-to-earnings (p/e) ratio in q4 2023 and q1 2024.,1
Compare Operating Cash Flow in Q3 2023 and Q4 2023.,1
Compare Cash Ratio in 2023 and 2024.,1
It is requested to provide compare current assets in q4 2023 and q1 2024.,1
Could you please give me the difference in earnings per share (eps) between q4 2023 and q1 2024.,1
What was the variation in Dividend Payout Ratio from Q4 2023 to Q1 2024?,1
Could you please what was the change in financial assets from q1 2023 to q2 2023?,1
Could you please compare dividend payout ratio in 2023 and 2024.,1
It is requested to provide was investment property higher in 2022 or 2023?,1
Could you please compare deferred tax liabilities in 2022 and 2023.,1
How did Investment Property change from Q2 2023 to Q3 2023?,1
It is requested to provide was operating profit (ebit) higher in q1 2024 or q2 2024?,1
Could you please please compare the price-to-book (p/b) ratio for 2022 versus 2023.,1
What was the variation in Return on Capital Employed (ROCE) from 2022 to 2023?,1
