query,label,score
What was the Other Financial Liabilities total this month?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
What was the Other Financial Liabilities total this month?,Current Liabilities can be defined as Obligations due within one year.,0.0
What was the Other Financial Liabilities total this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
What was the Other Financial Liabilities total this month?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
What was the Other Financial Liabilities total this month?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
What was the Other Financial Liabilities total this month?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
What was the Other Financial Liabilities total this month?,Net Worth can be defined as Another term for equity,0.0
What was the Other Financial Liabilities total this month?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
What was the Other Financial Liabilities total this month?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",1.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Net Worth can be defined as Another term for equity,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Can you provide the Other Financial Liabilities value for Q2 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Could you share the Other Financial Liabilities for Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Could you share the Other Financial Liabilities for Q1 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",1.0
Could you share the Other Financial Liabilities for Q1 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Could you share the Other Financial Liabilities for Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Could you share the Other Financial Liabilities for Q1 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Could you share the Other Financial Liabilities for Q1 2025?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Could you share the Other Financial Liabilities for Q1 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Could you share the Other Financial Liabilities for Q1 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Could you share the Other Financial Liabilities for Q1 2025?,Net Worth can be defined as Another term for equity,0.0
Could you share the Other Financial Liabilities for Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can you tell me what was the Share Capital last year?,Share Capital can be defined as Funds raised by issuing shares.,1.0
Can you tell me what was the Share Capital last year?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can you tell me what was the Share Capital last year?,Net Worth can be defined as Another term for equity,0.0
Can you tell me what was the Share Capital last year?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can you tell me what was the Share Capital last year?,Equity can be defined as Owners’ interest in the company (Assets - Liabilities).,0.0
Can you tell me what was the Share Capital last year?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Can you tell me what was the Share Capital last year?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Can you tell me what was the Share Capital last year?,Debt-to-Equity Ratio can be defined as Financial leverage.,0.0
Can you tell me what was the Share Capital last year?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
Can you tell me what was the Share Capital last year?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
How much was the Share Capital during Q1?,Share Capital can be defined as Funds raised by issuing shares.,1.0
How much was the Share Capital during Q1?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much was the Share Capital during Q1?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was the Share Capital during Q1?,Net Worth can be defined as Another term for equity,0.0
How much was the Share Capital during Q1?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
How much was the Share Capital during Q1?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
How much was the Share Capital during Q1?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
How much was the Share Capital during Q1?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
How much was the Share Capital during Q1?,Equity can be defined as Owners’ interest in the company (Assets - Liabilities).,0.0
How much was the Share Capital during Q1?,Current Liabilities can be defined as Obligations due within one year.,0.0
What was the Share Capital total this year?,Share Capital can be defined as Funds raised by issuing shares.,1.0
What was the Share Capital total this year?,Net Worth can be defined as Another term for equity,0.0
What was the Share Capital total this year?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
What was the Share Capital total this year?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
What was the Share Capital total this year?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
What was the Share Capital total this year?,Enterprise Value (EV) can be defined as Total company value.,0.0
What was the Share Capital total this year?,Equity can be defined as Owners’ interest in the company (Assets - Liabilities).,0.0
What was the Share Capital total this year?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
What was the Share Capital total this year?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
What was the Share Capital total this year?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
